time,trunk_id,jam_duration,tree_size,tree_cost
0,906,1,6,4.66207
0,1061,1,3,1.29031
0,1072,1,2,0.574655
0,2481,1,3,0.879015
0,2665,1,3,1.17106
0,3731,1,2,0.854273
0,3978,1,4,1.07833
0,4254,1,2,3.3761
0,5058,1,9,5.28418
0,5062,1,2,0.837052
0,5131,1,2,0.695877
0,5371,1,2,0.200469
0,6819,1,2,0.282455
0,6859,1,6,0.264806
0,6900,1,8,3.16654
0,7206,1,6,4.36653
0,8259,1,4,2.53064
0,8431,1,2,0.43418
0,9496,1,4,0.305132
0,9518,1,4,2.99422
0,9907,1,2,1.74403
0,10001,1,3,2.32838
0,10165,1,2,1.31272
0,10196,1,2,0.289628
0,10309,1,2,0.453004
0,10418,1,2,0.949156
0,10568,1,5,0.318385
0,10623,1,7,3.29917
0,10776,1,5,3.46246
0,10828,1,2,1.05127
0,10943,1,2,0.641938
0,11246,1,10,1.89533
0,11310,1,3,1.03189
0,11518,1,2,0.896198
0,11881,1,4,2.12284
0,11942,1,2,0.268803
0,12788,1,3,0.933197
0,13325,1,2,0.728625
0,13350,1,3,0.768628
0,13362,1,2,0.732486
0,17926,1,2,0.675161
0,18324,1,3,1.05137
0,18567,1,2,1.2203
0,18780,1,3,0.231541
0,18842,1,4,0.398226
0,19541,1,2,1.21974
0,19570,1,2,0.772571
0,19605,1,2,1.32478
0,19644,1,6,4.34324
0,19916,1,2,0.89057
0,20507,1,2,0.140073
0,20529,1,11,9.3152
0,21254,1,2,0.899986
0,21542,1,3,1.3135
0,22138,1,2,0.14313
0,22303,1,3,0.217242
0,24057,1,2,0.806638
0,25691,1,3,1.50712
0,27235,1,2,0.966444
0,27257,1,5,2.06653
0,27315,1,9,8.01185
0,27322,1,2,1.16858
0,27642,1,7,2.43193
0,27800,1,3,0.103665
0,28195,1,2,0.122186
0,28228,1,2,0.105866
0,28380,1,4,2.67054
0,29668,1,2,0.263598
0,30633,1,2,1.53414
0,30768,1,5,4.76835
0,30771,1,2,1.79791
0,30944,1,3,3.47095
0,30981,1,2,3.39038
0,31257,1,2,1.81788
0,31270,1,5,1.89597
0,31447,1,3,5.09261
0,31887,1,2,1.36238
0,32107,1,5,4.04361
0,32131,1,2,0.176919
0,32210,1,4,1.54452
0,35556,1,2,0.652781
0,37224,1,2,1.14034
0,37761,1,2,0.766155
0,38112,1,4,6.06979
0,38139,1,2,0.266729
0,38265,1,3,2.79225
0,38289,1,4,3.04215
0,38338,1,5,1.3235
0,38399,1,2,0.268284
0,38429,1,3,1.24997
0,38554,1,4,2.13711
0,38901,1,3,0.537706
0,39972,1,2,0.822092
0,43801,1,2,1.10292
0,44010,1,2,1.64815
0,44028,1,5,22.3574
0,46548,1,2,8.30978
0,46716,1,3,0.267529
0,47792,1,3,1.08537
0,49103,1,2,0.489321
1,879,1,4,0.659606
1,919,2,5,4.59483
1,979,1,3,0.261779
1,1257,2,4,0.876024
1,1339,1,2,1.97125
1,1560,1,4,0.930023
1,2481,2,3,0.826426
1,2902,1,3,1.43962
1,3731,2,2,0.854273
1,3978,2,4,1.38252
1,4254,2,2,3.3761
1,4293,1,4,1.94558
1,4545,1,7,3.18122
1,4818,1,4,3.54161
1,4911,2,4,0.493534
