time,trunk_id,jam_duration,tree_size,tree_cost
0,91,1,15,0.996636
0,132,1,3,0.225866
0,182,1,13,0.887989
0,551,1,2,0.112989
0,582,1,8,0.395652
0,738,1,2,1.06064
0,869,1,6,1.61271
0,928,1,2,0.456486
0,1145,1,2,0.825749
0,1159,1,2,0.560313
0,1277,1,2,0.348558
0,1287,1,2,0.115062
0,1340,1,2,0.180016
0,1424,1,5,0.29585
0,1425,1,2,0.287668
0,1426,1,5,0.251298
0,1524,1,3,6.77336
0,1669,1,8,1.82505
0,1688,1,2,0.225622
0,1853,1,2,3.24085
0,1867,1,3,0.584904
0,1944,1,2,0.105663
0,1975,1,2,0.079055
0,2196,1,2,0.842628
0,2270,1,12,4.32834
0,2302,1,5,3.15086
0,2767,1,4,0.354072
0,2864,1,2,0.352099
0,2881,1,2,0.116233
0,2981,1,2,4.64169
0,3091,1,2,0.102694
0,3198,1,2,0.0723753
0,3230,1,2,0.371922
0,3297,1,5,0.688325
0,3300,1,7,0.675576
0,3301,1,8,0.664981
0,3385,1,3,0.308653
0,3403,1,3,0.529292
0,3430,1,3,1.12987
0,3519,1,4,1.36614
0,3521,1,4,0.517291
0,3527,1,3,0.31314
0,3540,1,3,0.257508
0,3701,1,5,0.814056
0,3765,1,3,1.73871
0,3812,1,2,0.281479
0,3980,1,7,1.47537
0,4038,1,2,0.218414
0,4071,1,3,0.407584
0,4097,1,2,0.221905
0,4136,1,3,0.830041
0,4169,1,3,0.173621
0,4232,1,3,4.69553
0,4443,1,2,0.779147
0,4517,1,2,0.245176
0,4714,1,2,0.259957
0,4781,1,2,0.223957
0,4915,1,3,12.6698
0,4939,1,2,0.960181
0,5054,1,2,0.161553
0,5187,1,6,0.374643
0,5281,1,4,0.30562
0,5652,1,3,12.0112
0,5694,1,2,0.251101
0,5736,1,2,0.478758
0,5752,1,2,0.544331
0,5939,1,3,1.33512
0,6047,1,3,0.517057
0,6367,1,2,0.570731
0,6369,1,3,0.423277
0,6635,1,4,0.591592
0,6699,1,2,0.259264
0,6703,1,2,0.486066
0,6853,1,3,0.194677
0,6881,1,3,1.27876
0,6996,1,6,0.692179
0,7039,1,3,0.170037
0,7063,1,2,0.100679
0,7069,1,2,0.088875
0,7098,1,3,0.295692
0,7144,1,4,0.189726
0,7168,1,3,0.0836596
0,7233,1,3,1.71052
0,7273,1,3,0.687419
0,7330,1,2,0.674423
0,7354,1,3,2.19439
0,7402,1,2,0.374557
0,7550,1,2,0.315328
0,7560,1,7,2.02643
0,7699,1,2,0.464075
0,7797,1,11,3.71677
0,8031,1,2,0.20079
0,8201,1,5,0.428399
0,8209,1,3,0.430068
0,8447,1,3,0.230777
0,8485,1,5,1.75123
0,8612,1,2,0.481823
0,8676,1,3,1.49341
0,8919,1,3,1.6112
0,9293,1,2,0.311056
0,9460,1,2,3.97555
0,9486,1,2,0.257256
0,9657,1,2,1.08713
0,9918,1,3,1.71183
0,10033,1,3,0.382719
0,10166,1,2,0.447281
0,10175,1,6,0.886963
0,10181,1,3,5.88751
0,10286,1,2,0.680608
0,10357,1,2,0.83048
0,10406,1,29,5.10033
0,10658,1,2,0.121828
0,10858,1,2,0.0936805
0,10862,1,2,0.127606
0,10880,1,4,0.968381
0,11169,1,4,1.70011
0,11247,1,5,1.46705
0,11284,1,6,1.1719
0,11291,1,3,0.747088
0,11378,1,2,0.398575
0,11439,1,2,0.364161
0,11501,1,2,0.119515
0,11994,1,2,0.252046
0,12027,1,2,1.50638
0,12233,1,2,0.218359
0,12419,1,2,0.264833
0,12476,1,2,0.0499747
0,12485,1,2,2.39264
0,12565,1,2,0.228221
0,12582,1,2,0.107186
0,12589,1,2,0.384371
0,12672,1,4,0.246323
0,12830,1,2,0.0943463
0,12840,1,22,3.37769
0,12845,1,4,0.158085
0,12976,1,2,0.390958
0,13004,1,2,0.134662
0,13052,1,6,4.09677
0,13080,1,3,0.616869
0,13199,1,3,0.278668
0,13233,1,2,0.258078
0,13254,1,2,0.0798306
0,13276,1,7,0.744014
0,13339,1,4,0.159826
0,13347,1,3,0.165792
0,13354,1,2,0.0583588
0,13403,1,10,0.560971
0,13406,1,3,1.6191
0,13416,1,15,3.6727
0,13469,1,2,0.0706451
0,13655,1,2,0.334881
0,13679,1,2,0.571752
0,13686,1,8,0.299347
0,13750,1,3,0.878267
0,13753,1,2,0.0815884
0,13792,1,3,0.421527
0,13837,1,12,1.29309
0,13955,1,6,2.1058
0,13956,1,3,0.780825
0,13959,1,2,0.297069
0,14029,1,5,0.608703
0,14209,1,9,5.39973
0,14266,1,3,0.528509
0,14362,1,2,1.41215
0,14372,1,2,1.18775
0,14385,1,2,1.59341
0,14392,1,3,0.718096
0,14411,1,2,0.0681709
0,14472,1,3,0.419289
0,14566,1,7,1.46959
0,14589,1,4,1.80277
0,14592,1,12,2.22094
0,14828,1,3,0.183465
0,15128,1,5,0.607164
0,15264,1,2,0.310034
0,15384,1,3,0.691335
0,15389,1,6,1.4413
0,15414,1,2,0.140766
0,15437,1,2,0.25243
0,15439,1,3,0.669422
0,15569,1,3,0.738886
0,15622,1,2,0.124524
0,15908,1,3,0.955909
0,15920,1,3,0.389785
0,15921,1,2,0.100113
0,15935,1,4,0.426765
0,16059,1,2,0.741969
0,16072,1,3,0.512478
0,16150,1,2,0.516079
0,16152,1,2,0.743072
0,16158,1,2,0.169231
0,16159,1,5,0.259446
0,16169,1,3,0.0727861
0,16172,1,5,0.158536
0,16192,1,4,0.517021
0,16272,1,4,11.5638
0,16276,1,2,1.0205
0,16343,1,3,0.741301
0,16361,1,8,0.583431
0,16382,1,2,0.205491
0,16451,1,3,0.226415
0,16466,1,3,0.527814
0,16479,1,3,0.822804
0,16486,1,2,0.167306
0,16505,1,4,0.683395
0,16510,1,9,0.3763
0,16551,1,2,0.874711
0,16563,1,2,0.626561
0,16656,1,9,2.14173
0,16751,1,2,0.372864
0,16809,1,2,0.577185
0,17002,1,7,1.08029
0,17031,1,7,0.117762
0,17041,1,9,1.12432
0,17165,1,2,0.623387
0,17184,1,2,0.623636
0,17195,1,2,0.387625
0,17330,1,11,1.53874
0,17384,1,3,0.241966
0,17496,1,6,3.9908
0,17518,1,2,1.01888
0,17521,1,2,0.0820972
0,17522,1,2,0.912033
0,17523,1,4,1.5858
0,17528,1,3,0.818821
0,17539,1,2,0.0936605
0,17645,1,2,0.522041
0,17706,1,2,0.314104
0,17742,1,2,0.192511
0,17819,1,6,0.557364
0,17844,1,6,0.402223
0,17864,1,6,0.583574
0,17873,1,3,0.302451
0,17875,1,6,2.45123
0,17909,1,2,0.129408
0,17921,1,12,1.36461
0,17928,1,2,0.276291
0,17991,1,17,8.57249
0,18045,1,2,2.83654
0,18284,1,3,0.687189
0,18310,1,2,0.178875
0,18355,1,2,0.876139
0,18754,1,3,0.577345
0,18817,1,2,0.510807
0,18984,1,5,0.297019
0,19090,1,2,0.161121
0,19145,1,7,0.950255
0,19171,1,10,1.05368
0,19231,1,2,0.642314
0,19249,1,2,0.255856
0,19364,1,2,0.389527
0,19389,1,2,0.168582
0,19489,1,3,0.390708
0,19491,1,2,0.188707
0,19575,1,2,0.604131
0,19596,1,2,0.817559
0,19608,1,8,3.3998
0,19630,1,2,0.153769
0,19648,1,2,0.617016
0,19825,1,2,2.00809
0,19832,1,5,0.572835
0,19877,1,3,0.282925
0,19883,1,9,0.899048
0,19946,1,2,0.458837
0,20244,1,6,0.58915
0,20288,1,4,1.27515
0,20387,1,5,0.543194
0,20575,1,2,0.465648
0,20581,1,9,0.37812
0,20668,1,2,0.564632
0,20785,1,2,3.23148
0,20796,1,2,0.385265
0,20852,1,2,2.59389
0,20871,1,2,0.362203
0,21045,1,2,0.257626
0,21097,1,2,0.173359
0,21253,1,2,0.117395
0,21378,1,2,0.501988
0,21380,1,3,1.27015
0,21466,1,2,0.0272585
0,21475,1,2,0.329809
0,21513,1,4,0.486003
0,21535,1,5,7.94763
0,21581,1,3,0.480784
0,21614,1,2,3.31923
0,21626,1,5,2.80622
0,21663,1,2,0.0302877
0,21925,1,3,0.358185
0,21954,1,3,1.36169
0,22037,1,2,0.118548
0,22041,1,3,0.873593
1,124,1,2,0.459942
1,173,1,3,0.409935
1,258,1,3,0.0905356
1,296,2,4,1.15858
1,437,2,10,0.806393
1,513,1,8,1.34067
1,523,1,3,0.319327
1,738,2,2,1.06064
1,928,2,2,0.456486
1,993,1,8,0.6374
1,1340,2,6,0.716398
1,1487,1,2,0.153024
1,1524,2,3,6.77336
1,1590,1,4,3.01583
1,1594,2,2,0.250707
1,1669,2,5,1.21369
1,1813,1,3,0.549205
1,1870,2,6,1.00281
1,1944,2,3,0.266643
1,2271,1,5,0.399064
1,2302,2,2,0.44175
1,2387,1,3,0.763613
1,2427,1,3,0.38
1,2506,1,2,0.291669
1,2514,1,3,1.68835
1,2562,1,2,0.0789902
1,2572,1,2,0.398381
1,2592,2,2,0.259357
1,2653,2,2,1.22654
1,2659,1,5,0.414062
1,2721,1,2,0.103659
1,2743,2,2,0.171063
1,2765,1,3,0.733339
1,2769,2,3,0.0440506
1,2826,1,2,0.0527533
1,2928,1,2,0.607908
1,2930,1,2,0.591505
1,3078,1,2,0.31614
1,3123,1,4,1.10879
1,3230,2,2,0.317852
1,3248,1,3,0.069731
1,3297,2,3,0.509689
1,3300,2,7,0.675576
1,3301,2,8,0.664981
1,3305,1,3,0.619205
1,3376,2,2,0.198914
1,3432,2,3,1.39899
1,3562,1,3,0.180692
1,3637,1,2,0.0926281
1,3640,1,3,0.173391
1,3718,1,3,0.554741
1,3875,1,2,0.0513909
1,4038,2,2,0.150552
1,4049,1,2,0.151848
1,4071,2,3,0.431792
1,4138,1,2,0.30806
1,4232,2,3,5.98737
1,4313,1,4,0.163798
1,4389,1,5,0.845153
1,4517,2,2,0.290896
1,4518,1,3,0.465849
1,4559,2,2,0.710883
1,4838,1,4,0.215412
1,4858,2,2,0.0829502
1,4887,2,2,0.758055
1,4915,2,5,3.46775
1,5039,1,3,0.649983
1,5193,1,2,0.27111
1,5304,1,3,0.492297
1,5393,2,5,0.229066
1,5583,1,4,1.43647
1,5652,2,3,13.687
1,5670,1,4,0.817238
1,5687,1,2,0.589435
1,5823,2,2,3.24599
1,5997,1,2,0.354917
1,6047,2,4,0.617059
1,6414,1,2,0.22437
1,6563,1,2,0.306465
1,6635,2,2,0.739935
1,6785,1,5,0.793553
1,6853,2,3,0.175263
