time,trunk_id,jam_duration,tree_size,tree_cost
0,164,1,5,2.41149
0,294,1,2,1.35159
0,437,1,23,1.93595
0,506,1,3,0.208661
0,742,1,20,2.51507
0,770,1,2,1.06623
0,852,1,7,1.39616
0,980,1,4,1.44343
0,1044,1,2,0.390125
0,1049,1,4,1.5976
0,1097,1,4,1.80693
0,1169,1,6,1.40101
0,1340,1,6,1.03201
0,1523,1,3,6.43243
0,1615,1,3,0.141049
0,1736,1,2,0.076224
0,1796,1,2,0.0363904
0,2292,1,2,0.170361
0,2302,1,2,0.44175
0,2347,1,2,0.266041
0,2499,1,2,0.150572
0,2621,1,2,0.538864
0,2687,1,2,0.239133
0,2812,1,2,0.114038
0,2817,1,2,0.605397
0,2826,1,2,0.0432569
0,2889,1,2,0.141033
0,2963,1,6,0.717341
0,3196,1,2,0.0737638
0,3198,1,3,0.146037
0,3226,1,2,0.15883
0,3305,1,4,0.674621
0,3530,1,10,0.308753
0,3562,1,7,0.658284
0,3727,1,4,0.454269
0,3812,1,2,0.281479
0,3980,1,8,1.8395
0,4232,1,3,3.65697
0,4274,1,2,0.458221
0,4312,1,3,0.389796
0,4321,1,2,0.115161
0,4353,1,3,0.180362
0,4424,1,2,0.0901206
0,4823,1,2,0.0877703
0,4887,1,2,0.758055
0,4915,1,3,8.48421
0,5409,1,7,1.63997
0,5423,1,2,9.35117
0,5446,1,2,0.133779
0,5474,1,2,0.255141
0,5530,1,2,0.101112
0,5694,1,2,0.159692
0,5705,1,2,0.152064
0,5828,1,2,0.254421
0,5931,1,2,0.275755
0,6143,1,3,0.740967
0,6213,1,2,0.296037
0,6366,1,3,0.799978
0,6422,1,3,0.131373
0,6538,1,3,0.279849
0,6635,1,2,0.739935
0,6855,1,2,0.343911
0,6907,1,2,0.253371
0,7060,1,3,0.484522
0,7084,1,12,0.723808
0,7146,1,3,1.14006
0,7171,1,4,1.4289
0,7227,1,4,1.47454
0,7273,1,6,0.487094
0,7363,1,3,17.4199
0,7377,1,3,1.40348
0,7564,1,4,0.958379
0,7691,1,2,0.819425
0,7854,1,4,0.568638
0,7885,1,4,0.136545
0,8070,1,4,1.82376
0,8090,1,4,0.47748
0,8112,1,2,0.423441
0,8254,1,3,2.57562
0,8257,1,3,4.2976
0,8543,1,2,0.168444
0,8700,1,2,0.0591826
0,8748,1,7,0.946027
0,8871,1,2,0.55646
0,9029,1,5,1.34222
0,9216,1,3,0.695858
0,9219,1,8,1.73454
0,9358,1,2,0.276392
0,9476,1,3,0.275641
0,9850,1,2,0.087816
0,9998,1,2,0.38675
0,10175,1,2,0.761159
0,10241,1,3,0.794257
0,10402,1,2,2.55386
0,10510,1,4,0.658078
0,10555,1,5,0.67827
0,10575,1,3,0.578993
0,10600,1,3,0.877938
0,10720,1,2,0.787603
0,10738,1,2,0.0980895
0,11103,1,5,0.86165
0,11264,1,2,0.35984
0,11291,1,2,0.700073
0,11312,1,7,2.88091
0,11376,1,5,2.82771
0,11385,1,4,0.351615
0,11448,1,4,0.999896
0,11583,1,7,1.31769
0,11636,1,2,0.511793
0,11656,1,2,0.0649608
0,11849,1,5,0.498062
0,11936,1,3,0.40903
0,12150,1,2,0.873215
0,12350,1,4,1.6568
0,12399,1,2,0.656967
0,12484,1,2,0.0622616
0,12546,1,2,0.127281
0,12594,1,2,4.35477
0,12604,1,12,5.92991
0,12659,1,12,0.566825
0,12691,1,3,0.162146
0,12700,1,2,0.187135
0,12810,1,3,0.394107
0,12814,1,4,17.4563
0,12830,1,2,0.284834
0,12836,1,2,0.102756
0,13004,1,2,0.258914
0,13231,1,2,0.55689
0,13347,1,2,0.0604989
0,13402,1,3,0.347675
0,13406,1,6,0.992705
0,13408,1,9,2.40245
0,13410,1,10,2.90746
0,13411,1,4,3.14605
0,13416,1,15,3.95132
0,13422,1,6,0.393284
0,13590,1,10,1.29035
0,13599,1,6,2.08936
0,13647,1,2,0.478632
0,13728,1,2,0.110949
0,13753,1,2,0.0614137
0,13844,1,2,0.140266
0,13855,1,2,0.309335
0,13955,1,5,2.1791
0,13966,1,2,1.47888
0,13999,1,2,0.727881
0,14003,1,7,1.60959
0,14013,1,2,0.284074
0,14069,1,2,0.967569
0,14081,1,8,1.31697
0,14155,1,2,0.449903
0,14180,1,4,1.72212
0,14253,1,26,1.02609
0,14266,1,10,2.08249
0,14294,1,2,0.224474
0,14322,1,9,3.40332
0,14412,1,66,5.09195
0,14438,1,5,0.912796
0,14472,1,2,0.0455745
0,14534,1,4,0.910356
0,14592,1,2,1.36122
0,14725,1,8,0.880449
0,14812,1,3,2.4286
0,14850,1,4,0.413621
0,15065,1,5,1.19389
0,15229,1,2,0.975968
0,15419,1,2,0.206585
0,15670,1,2,1.13979
0,15708,1,2,0.184667
0,15772,1,8,2.49927
0,15773,1,2,0.376788
0,15791,1,3,0.333653
0,15907,1,2,0.323386
0,15909,1,2,0.162436
0,15921,1,2,0.100113
0,15976,1,2,0.683358
0,16033,1,2,2.05044
0,16046,1,3,2.97513
0,16059,1,2,0.294988
0,16099,1,4,0.341793
0,16168,1,7,0.55388
0,16175,1,2,0.0227788
0,16370,1,3,0.161116
0,16456,1,5,0.600378
0,16460,1,10,2.06473
0,16502,1,3,0.867176
0,16505,1,4,1.23451
0,16600,1,2,0.892852
0,16638,1,2,0.326323
0,16654,1,8,2.12643
0,16656,1,2,2.0339
0,16900,1,2,0.468178
0,17032,1,24,0.223543
0,17042,1,4,0.71706
0,17071,1,2,0.168761
0,17079,1,2,0.0350447
0,17102,1,2,1.33306
0,17124,1,2,0.163971
0,17244,1,2,1.5067
0,17295,1,5,1.54288
0,17301,1,3,0.453046
0,17341,1,5,1.20109
0,17354,1,4,0.827038
0,17381,1,3,1.35685
0,17455,1,5,1.16103
0,17457,1,2,0.579925
0,17520,1,3,0.363462
0,17521,1,2,0.401014
0,17546,1,9,0.725651
0,17561,1,3,0.625606
0,17630,1,2,1.14273
0,17757,1,5,0.838472
0,17789,1,3,0.474486
0,17827,1,3,0.622075
0,17859,1,3,2.39139
0,17919,1,3,0.251452
0,17991,1,17,10.7569
0,18045,1,2,2.41357
0,18107,1,6,1.35195
0,18195,1,3,0.571723
0,18231,1,2,0.0661946
0,18286,1,3,0.174845
0,18672,1,8,5.60889
0,18673,1,7,3.24839
0,18696,1,2,0.448691
0,18702,1,2,1.84236
0,18799,1,2,0.27429
0,18817,1,2,0.546365
0,18953,1,3,0.418557
0,19074,1,2,0.1819
0,19077,1,63,5.32738
0,19145,1,3,0.310976
0,19170,1,4,0.457954
0,19193,1,2,0.329659
0,19225,1,2,2.17091
0,19231,1,4,0.889062
0,19351,1,2,0.533604
0,19353,1,2,0.547381
0,19360,1,2,0.456977
0,19384,1,8,2.09004
0,19387,1,3,0.559847
0,19413,1,9,1.64117
0,19447,1,2,1.31063
0,19448,1,6,0.852048
0,19489,1,3,0.318759
0,19563,1,2,2.36327
0,19579,1,2,0.525724
0,19593,1,3,0.648953
0,19595,1,2,0.58954
0,19596,1,3,0.984909
0,19608,1,5,2.40806
0,19628,1,26,0.290318
0,19883,1,32,0.794492
0,19951,1,2,0.105052
0,20072,1,2,0.3176
0,20380,1,2,1.42472
0,21220,1,3,0.308907
0,21359,1,2,0.407986
0,21581,1,3,0.857918
0,21614,1,2,1.61622
0,21814,1,6,1.02259
0,22041,1,7,2.65782
1,118,1,3,0.119723
1,152,1,7,1.57831
1,164,2,8,3.66915
1,181,1,5,0.545392
1,250,1,2,0.347385
1,397,2,2,0.119475
1,437,2,23,1.56156
1,502,1,4,0.436905
1,506,2,4,0.326508
1,599,1,2,0.166306
1,724,1,2,0.148173
1,738,2,2,1.06064
1,800,1,2,0.490331
1,961,1,5,2.97053
1,1006,2,15,1.1467
1,1013,1,4,5.78264
1,1044,2,2,0.390125
1,1162,2,2,0.56732
1,1169,2,3,0.387424
1,1190,1,5,1.16241
1,1340,2,10,2.47944
1,1342,1,2,0.08406
1,1387,1,2,0.733979
1,1487,1,5,0.912625
1,1523,2,2,3.45503
1,1615,2,5,0.185836
1,1796,2,2,0.0323201
1,1901,1,8,1.90803
1,1909,1,3,0.946032
1,2023,2,3,0.613489
1,2271,1,4,1.09284
1,2292,2,2,0.170361
1,2302,2,2,0.44175
1,2347,2,3,0.46507
1,2379,1,2,0.134218
1,2420,1,4,1.06638
1,2491,1,2,0.0633816
1,2499,2,2,0.150572
1,2566,1,2,0.114478
1,2600,2,2,0.242142
1,2645,1,3,0.668748
1,2785,1,2,0.133956
1,2826,2,5,0.279108
1,2874,2,2,0.201876
1,2889,2,2,0.0779453
1,3274,2,3,0.0710107
1,3305,2,8,1.18431
1,3432,2,3,1.72603
1,3562,2,2,0.103868
1,3680,1,2,1.58345
1,3812,2,2,0.281479
1,3933,2,6,1.74043
1,3980,2,12,2.73157
