time,trunk_id,jam_duration,tree_size,tree_cost
0,60,1,5,0.523805
0,91,1,15,0.743701
0,395,1,3,0.212909
0,404,1,8,2.24182
0,437,1,4,0.53814
0,538,1,16,1.20023
0,546,1,3,0.475849
0,551,1,3,1.04997
0,697,1,3,1.05154
0,738,1,2,1.06064
0,774,1,4,1.41466
0,783,1,3,1.26395
0,945,1,2,0.424329
0,961,1,2,0.890758
0,1040,1,4,1.0874
0,1044,1,2,0.390125
0,1187,1,6,0.582746
0,1188,1,2,0.17954
0,1342,1,3,0.17138
0,1424,1,3,0.13565
0,1426,1,2,0.0519772
0,1455,1,2,0.101082
0,1736,1,2,0.129662
0,1743,1,3,0.53318
0,1813,1,2,0.364493
0,1833,1,2,0.685374
0,1909,1,6,0.78226
0,2271,1,2,0.48733
0,2292,1,5,0.83922
0,2302,1,2,0.44175
0,2355,1,2,0.238287
0,2387,1,2,0.596994
0,2388,1,2,0.114567
0,2395,1,3,0.17801
0,2474,1,3,1.24377
0,2514,1,3,2.71491
0,2655,1,5,2.57798
0,2668,1,5,0.199979
0,2802,1,2,0.208391
0,2860,1,2,0.0358104
0,2948,1,6,6.71146
0,3070,1,2,0.10247
0,3227,1,3,0.323313
0,3230,1,2,0.167169
0,3300,1,2,0.0998727
0,3305,1,6,0.746117
0,3409,1,5,0.85867
0,3791,1,5,8.00843
0,3934,1,2,0.277356
0,3980,1,2,0.785831
0,4037,1,5,2.1406
0,4069,1,2,0.268197
0,4232,1,3,2.97491
0,4308,1,7,0.95344
0,4377,1,11,2.71318
0,4402,1,2,0.500217
0,4419,1,5,1.19389
0,4442,1,2,0.103887
0,4744,1,2,0.857856
0,4823,1,2,0.0877703
0,4887,1,2,0.758055
0,4921,1,2,0.111579
0,4978,1,3,0.846674
0,5045,1,3,0.0905481
0,5078,1,4,0.31478
0,5129,1,2,0.0606225
0,5316,1,2,0.115432
0,5652,1,2,5.12354
0,5836,1,3,0.964286
0,6881,1,2,0.185846
0,6991,1,3,0.402223
0,7067,1,3,0.610637
0,7144,1,2,0.314541
0,7157,1,4,0.149816
0,7168,1,7,1.67258
0,7354,1,4,2.76759
0,7510,1,2,0.508695
0,7552,1,6,2.70043
0,7666,1,3,0.145656
0,7699,1,2,0.571357
0,7740,1,4,0.964353
0,8216,1,3,2.41346
0,8244,1,5,2.46759
0,8257,1,2,5.58894
0,8265,1,2,0.585383
0,8349,1,2,1.3327
0,8661,1,2,0.474343
0,8672,1,5,0.663271
0,8691,1,4,0.881477
0,8733,1,2,0.0844383
0,8748,1,5,0.948491
0,9062,1,22,6.35382
0,9256,1,2,1.87462
0,9301,1,4,0.725483
0,9311,1,3,3.05963
0,9480,1,2,0.1475
0,9482,1,2,0.164543
0,9503,1,3,0.743085
0,9617,1,2,2.25644
0,9646,1,4,0.935113
0,9647,1,2,0.177971
0,9980,1,2,1.43356
0,10033,1,3,0.396773
0,10176,1,3,1.24473
0,10228,1,2,0.956804
0,10300,1,3,1.31751
0,10507,1,4,0.616404
0,10590,1,2,1.34239
0,10611,1,2,0.167751
0,10709,1,2,0.0636643
0,10765,1,2,0.769345
0,11045,1,4,0.381715
0,11055,1,7,1.17916
0,11097,1,2,0.758695
0,11128,1,2,0.284735
0,11291,1,3,0.832246
0,11405,1,4,1.12871
0,11632,1,2,0.87287
0,11663,1,2,0.158391
0,11827,1,4,2.92483
0,11851,1,2,0.134191
0,11885,1,4,0.184192
0,11961,1,9,1.46154
0,11973,1,2,0.115681
0,12028,1,2,0.557926
0,12091,1,3,0.294533
0,12190,1,3,0.545295
0,12292,1,2,0.142697
0,12427,1,5,1.06614
0,12441,1,2,0.140321
0,12466,1,2,0.0391137
0,12612,1,3,0.228802
0,12644,1,2,0.105837
0,12659,1,3,0.609885
0,12667,1,5,0.229537
0,12813,1,2,5.76109
0,12885,1,3,0.979898
0,12986,1,2,0.261935
0,13004,1,2,0.109483
0,13008,1,4,0.193522
0,13064,1,3,0.90347
0,13077,1,5,1.95895
0,13081,1,3,0.790973
0,13168,1,4,0.29112
0,13411,1,6,1.59387
0,13412,1,15,2.45789
0,13444,1,15,4.052
0,13476,1,2,0.0635144
