time,trunk_id,jam_duration,tree_size,tree_cost
0,971,1,2,0.439782
0,2027,1,3,2.85284
0,3279,1,2,1.44376
0,4458,1,8,4.44817
0,4797,1,2,1.11929
0,5020,1,7,1.956
0,6243,1,2,0.0958083
0,7265,1,2,1.05777
0,8544,1,4,2.3305
0,8840,1,3,0.244665
0,9004,1,2,0.0924714
0,9438,1,2,1.03843
0,9688,1,4,1.89427
0,10437,1,6,2.63331
0,10471,1,5,0.560623
0,11540,1,2,0.239167
0,12146,1,4,1.5575
0,12162,1,6,1.24907
0,12200,1,3,0.836895
0,12230,1,2,0.728945
0,12543,1,3,2.80498
0,12636,1,4,1.81482
0,12858,1,2,0.0649989
0,13998,1,2,0.441616
0,14012,1,2,1.40386
0,14299,1,6,2.77957
0,14969,1,2,2.27824
0,15582,1,4,1.02365
0,15781,1,2,5.99049
0,15811,1,2,4.98103
0,16056,1,3,0.661961
0,16302,1,3,1.47886
0,16548,1,2,1.332
0,17405,1,8,1.52334
0,17578,1,2,0.277303
0,19981,1,2,3.19269
0,20028,1,3,8.69899
0,20372,1,2,0.387509
0,20802,1,2,0.129266
0,21759,1,4,2.95308
0,22004,1,3,0.248929
0,22191,1,3,0.933891
0,22236,1,2,2.91063
0,23903,1,2,0.502395
0,23951,1,2,0.434377
0,24161,1,3,0.626106
0,24715,1,2,0.0213519
0,25311,1,3,1.30424
0,25374,1,2,1.10146
0,25478,1,2,0.116814
0,25490,1,5,1.95688
0,25680,1,4,0.468722
0,25729,1,2,1.13857
0,25868,1,5,1.73955
0,25930,1,3,1.99011
0,26238,1,7,2.07289
0,26273,1,5,1.12429
0,26631,1,4,0.350276
0,26862,1,3,1.03751
0,27200,1,2,0.847314
0,27230,1,5,2.15052
0,27286,1,3,0.743234
0,27521,1,2,0.567717
0,28613,1,4,0.679898
0,29753,1,2,0.0304401
0,30305,1,5,1.61878
0,31479,1,2,0.279618
0,32614,1,4,1.78285
0,32759,1,2,2.9005
0,32786,1,6,4.93039
0,32900,1,4,2.63292
0,32931,1,3,0.765781
0,33455,1,2,0.034673
0,33984,1,2,0.553644
0,34173,1,3,9.30339
1,81,1,2,7.77218
1,971,2,2,0.439782
1,1455,1,2,2.54604
1,2027,2,3,2.85284
1,3954,1,3,1.86276
1,4744,1,2,0.79647
1,4746,1,2,0.464057
1,4838,1,2,0.537109
1,4890,1,2,1.87737
1,4937,1,2,1.7056
1,4976,2,2,0.454199
1,5020,2,12,4.34592
1,5207,1,3,1.27108
1,5243,1,2,0.795857
1,6105,1,3,2.51701
1,6156,1,2,0.8078
1,6176,1,2,0.528386
1,6243,2,2,0.0958083
1,6906,1,3,0.432197
1,7130,1,3,0.249441
1,7357,1,2,1.66973
1,7588,1,4,4.11459
1,8272,1,2,8.41258
1,8553,1,3,2.31698
1,8569,2,2,0.625445
1,8840,2,3,0.225683
1,9004,2,2,0.0924714
1,9438,2,2,1.03843
1,10068,1,2,0.660537
1,10437,2,6,2.63331
1,11074,1,2,1.31003
1,11540,2,2,0.239167
1,12146,2,4,1.55226
1,12162,2,6,1.24907
1,12601,1,2,0.195024
1,12636,2,5,2.58008
1,12858,2,2,0.0649989
1,13390,1,4,1.61783
1,14012,2,2,1.40386
1,14299,2,2,0.360042
1,14633,1,2,0.545417
1,14730,1,2,0.900485
1,14776,1,2,1.16084
1,14969,2,4,2.89704
1,15253,1,3,1.79705
1,15582,2,4,1.02365
1,15676,1,2,5.7798
1,15781,2,2,5.99049
1,16178,1,4,0.841862
1,16302,2,3,1.47886
1,16548,2,2,1.332
1,17405,2,8,1.44323
1,17578,2,2,0.315746
1,18617,1,2,0.728893
1,20080,1,2,0.576723
1,20229,1,6,3.56139
1,21145,1,2,0.442707
1,21159,1,4,2.89945
1,21759,2,4,2.95308
1,22004,2,3,0.248929
1,22595,1,4,3.20305
1,22970,1,2,0.536812
1,23861,1,3,0.381711
1,23903,2,2,0.502395
1,24161,2,3,0.626106
1,24715,2,3,0.038782
1,25355,1,4,6.29194
1,25651,1,10,8.01869
1,25695,1,2,1.54588
1,25729,2,2,1.13857
1,26273,2,2,0.439755
1,26631,2,4,0.350276
1,27200,2,2,0.847314
1,27204,1,2,0.452513
1,27233,2,3,1.11644
1,27286,2,3,0.743234
1,27450,1,3,1.88964
1,27521,2,2,0.567717
1,27711,1,6,2.61932
1,27760,1,2,0.0939548
1,30305,2,5,1.61878
1,31479,2,2,0.279618
1,32614,2,4,1.78285
1,32687,1,2,3.25683
1,32760,1,2,7.02481
1,32761,1,3,2.78193
1,32892,1,3,2.71917
1,32900,2,7,3.08755
1,32931,2,3,0.751488
1,33455,2,2,0.034673
1,34170,1,3,4.00906
2,89,1,2,0.458038
2,133,1,5,5.99779
2,163,1,3,1.07986
2,187,2,3,0.396488
2,222,1,2,1.38566
2,1447,1,3,1.78897
2,1455,2,3,3.29962
2,2926,1,5,6.77936
2,3305,1,2,0.259759
2,3949,1,3,9.24619
2,4427,1,2,1.45811
2,4838,2,2,0.496648
2,5243,2,2,0.795857
2,6105,2,2,2.50509
2,6156,2,2,0.8078
2,6906,2,3,0.432197
2,7130,2,3,0.249441
2,7588,2,2,2.2809
2,8297,1,2,3.42267
2,8360,1,3,2.68126
2,9004,3,2,0.0924714
2,9058,1,2,0.73843
2,9492,2,2,0.578776
2,10113,1,2,0.34857
2,11074,2,2,1.21501
2,11271,3,3,0.890164
2,11683,1,2,0.857143
2,11732,2,2,0.19168
2,12120,1,3,0.104949
2,12339,3,4,0.0992412
2,12924,1,2,0.620086
2,13942,3,3,0.188451
2,14011,1,2,1.64943
2,14099,1,2,0.614485
2,14176,1,2,0.822337
2,14563,1,2,0.527028
2,14765,1,2,0.469561
2,14776,2,2,1.46092
2,14904,1,4,0.138055
2,14969,3,4,3.53646
2,15676,2,2,8.09193
2,15706,1,2,0.368725
2,15863,2,3,1.60223
2,16178,2,4,0.841862
2,16255,1,5,1.9566
2,16495,1,3,1.71312
2,16548,3,2,2.20599
2,17144,1,2,0.755647
2,17421,3,3,0.974645
2,18599,2,3,1.92349
2,19405,1,2,0.130574
2,20080,2,2,0.576723
2,20083,1,4,1.15911
2,20124,1,2,0.703045
2,20371,1,3,0.756021
2,20830,1,2,0.263187
2,21062,1,2,1.28098
2,21341,1,2,0.293405
2,21537,1,3,0.370684
2,21785,1,2,0.525017
2,22216,1,4,1.01127
2,22528,1,2,0.270506
2,22595,2,4,3.20305
2,23047,1,2,0.871833
2,23272,1,2,0.678736
2,23682,1,2,0.0246617
2,23792,1,4,0.303312
2,23861,2,3,0.381711
2,25368,1,5,2.698
2,25405,2,2,2.39242
