time,trunk_id,jam_duration,tree_size,tree_cost
0,2,1,5,9.86532
0,75,1,2,1.24037
0,869,1,3,1.01489
0,898,1,5,0.193803
0,938,1,2,1.06177
0,1614,1,3,0.815637
0,1636,1,4,0.827331
0,2138,1,2,0.328295
0,2356,1,2,1.864
0,2367,1,3,1.00098
0,2638,1,2,0.0262436
0,3157,1,2,0.694422
0,3860,1,2,8.45985
0,3866,1,2,1.35086
0,4261,1,2,0.456223
0,4628,1,3,3.76336
0,4672,1,2,5.27886
0,6253,1,2,0.264759
0,7752,1,2,0.472058
0,8444,1,3,1.00318
0,8490,1,5,8.60213
0,8954,1,2,2.69413
0,8966,1,4,9.56819
0,9346,1,2,0.917464
0,9633,1,4,3.03303
0,9979,1,2,14.2802
0,12468,1,2,0.521286
0,13519,1,4,0.989476
0,14610,1,2,5.26189
0,16506,1,4,0.705892
0,18003,1,5,2.43437
0,18320,1,12,4.12858
0,18675,1,5,6.98863
0,18696,1,2,2.90348
0,18750,1,2,2.76891
0,18764,1,2,3.40451
0,20990,1,2,10.1181
0,21402,1,3,2.63279
0,22420,1,2,6.18941
1,1253,1,2,0.784688
1,1397,1,2,1.12453
1,1446,1,4,1.26801
1,1614,2,3,0.815637
1,1673,1,3,0.636261
1,1917,1,3,0.876402
1,2138,2,2,0.328295
1,2356,2,2,1.864
1,2638,2,2,0.0262436
1,2641,1,2,0.360666
1,3860,2,2,6.64423
1,3866,2,2,1.35086
1,4261,2,2,0.456223
1,4408,1,2,0.653539
1,4867,1,4,3.05144
1,5074,1,3,0.788349
1,5240,1,6,0.8958
1,5274,1,6,1.14709
1,6253,2,3,0.620543
1,7626,1,7,1.99402
1,8444,2,3,1.00318
1,8960,2,2,6.50539
1,9276,1,4,1.2574
1,9346,2,7,12.2966
1,9979,2,2,14.2802
1,10900,1,5,2.365
1,11578,2,2,1.40892
1,11718,1,6,1.15498
1,12468,2,2,0.521286
1,12702,1,2,0.0263186
1,13281,2,2,1.85407
1,13519,2,4,0.989476
1,14746,1,5,6.53502
1,14941,1,2,3.39563
1,14942,1,2,2.05559
1,15338,2,9,3.49176
1,15522,1,5,0.134609
1,16350,1,6,3.18166
1,16360,1,2,1.39971
1,16506,2,4,0.705892
1,17404,1,4,0.937339
1,18003,2,5,1.66957
1,18020,1,5,1.16593
1,19593,1,2,1.36613
1,19638,1,2,0.850842
1,20026,1,2,0.889874
1,20496,1,2,2.78636
1,20899,2,8,6.00242
1,20990,2,2,10.1181
1,21711,1,2,8.27642
1,22430,1,2,5.70919
2,79,1,2,1.94596
2,90,1,10,15.041
2,865,1,2,1.62775
2,1397,2,2,1.12453
2,1673,2,3,0.636261
2,3860,3,2,4.96799
2,3866,3,2,0.730163
2,4439,1,4,1.11525
2,4624,1,5,14.1798
2,4753,1,2,5.31074
2,4793,1,2,1.42054
2,4867,2,3,2.40721
2,5074,2,3,0.788349
2,5274,2,6,1.14709
2,6621,1,3,0.832023
