time,trunk_id,jam_duration,tree_size,tree_cost
0,252,1,4,0.778914
0,629,1,3,0.729322
0,696,1,4,0.695099
0,859,1,4,1.21231
0,877,1,2,0.345734
0,1371,1,2,0.427943
0,2119,1,2,1.35251
0,2121,1,2,1.02413
0,2226,1,2,1.52335
0,2550,1,3,1.1308
0,2560,1,4,1.94064
0,2732,1,3,2.96237
0,2815,1,3,0.994148
0,3788,1,3,3.82754
0,3992,1,7,12.6093
0,3995,1,4,4.13616
0,4314,1,8,9.66153
0,4399,1,2,1.11444
0,4486,1,2,3.61439
0,4713,1,2,0.983205
0,4777,1,4,4.31126
0,4835,1,2,4.51962
0,4887,1,4,12.8798
0,5013,1,5,2.29714
0,5205,1,2,1.99134
0,5272,1,2,1.79526
0,6370,1,3,2.18475
0,7684,1,2,0.509874
0,7776,1,2,2.0189
0,8055,1,2,3.70123
0,9876,1,3,1.17733
0,10018,1,2,0.599788
0,10146,1,2,3.73693
0,10874,1,2,2.03496
0,11938,1,2,0.834553
0,12388,1,3,1.30017
0,13046,1,3,0.79916
0,13258,1,3,1.39646
0,15650,1,2,0.618642
0,15881,1,2,3.30795
0,16498,1,3,1.01782
0,16687,1,3,1.52765
0,17163,1,3,1.80454
0,17235,1,3,1.55768
0,17363,1,2,0.234154
0,17427,1,4,4.09842
0,17502,1,2,5.1285
0,17866,1,2,1.11729
0,17956,1,4,2.9646
0,18288,1,2,0.673145
0,18304,1,2,1.10331
0,19082,1,2,0.762578
0,20615,1,2,5.53183
0,20696,1,4,5.03673
0,21134,1,4,1.63058
0,21290,1,5,3.75874
0,21296,1,4,4.7647
0,21595,1,2,4.03698
0,21742,1,4,1.12705
0,21744,1,7,0.895382
0,21822,1,2,1.59773
0,21894,1,2,1.60196
0,22007,1,2,1.72532
0,22124,1,2,0.789073
0,22189,1,2,2.53241
0,22615,1,2,0.381304
0,23169,1,3,2.82904
0,23238,1,2,7.15951
0,23331,1,3,1.13551
0,23332,1,3,1.33374
0,23355,1,3,9.18873
0,23576,1,2,1.36937
0,23730,1,5,1.16106
0,23756,1,4,1.12719
0,24305,1,2,1.00156
0,24332,1,2,0.410651
0,24470,1,4,4.60729
0,24506,1,5,1.62651
0,24675,1,2,1.37918
0,25690,1,3,1.65307
0,26170,1,3,1.07637
0,26534,1,2,1.26579
0,26588,1,2,2.65415
0,27478,1,4,6.67006
0,27740,1,2,2.20181
0,28006,1,3,2.38976
0,28271,1,2,3.01361
0,28285,1,4,2.86362
0,28481,1,3,1.99199
0,28505,1,2,4.25927
0,29255,1,2,0.941155
0,29461,1,2,1.67969
0,29482,1,2,1.04392
0,29551,1,3,2.02782
0,30265,1,2,1.0468
0,30335,1,2,0.618361
0,30510,1,3,2.64039
0,30831,1,3,6.25812
0,32160,1,6,2.50341
0,32753,1,3,0.812135
0,33271,1,3,1.94427
0,33288,1,4,2.47556
0,33335,1,4,2.23666
0,33502,1,3,2.1342
0,33593,1,3,1.42002
0,33845,1,5,4.74258
0,34278,1,2,2.0584
0,34406,1,4,1.60396
0,34425,1,2,0.983374
0,34873,1,3,1.59915
0,36504,1,2,2.72891
0,36674,1,2,2.22347
0,38043,1,3,5.84363
0,38049,1,4,3.70858
0,38093,1,2,7.57054
0,38420,1,5,6.3597
0,39162,1,4,0.661707
0,39881,1,3,2.63157
0,39891,1,2,3.80925
0,41441,1,9,17.1487
0,41652,1,4,7.09787
0,41655,1,2,3.43642
0,41918,1,6,3.64827
0,42075,1,4,1.97514
0,42276,1,2,1.54971
0,42282,1,2,1.74134
0,42320,1,2,0.565124
0,42411,1,3,5.87005
0,42565,1,2,1.87416
0,43112,1,4,2.44075
0,43375,1,2,0.838446
0,43397,1,4,2.90508
0,43702,1,2,0.763668
0,44753,1,2,1.73679
0,44778,1,2,0.561455
0,44784,1,4,4.46334
0,45303,1,2,2.16342
0,46065,1,2,0.94878
0,46092,1,3,1.16129
0,46139,1,2,4.96445
0,46350,1,2,2.00328
0,46760,1,4,5.23048
0,46962,1,5,6.90684
0,47894,1,2,0.611796
0,49247,1,7,9.97468
0,49467,1,7,9.27197
0,50040,1,3,2.81664
0,50204,1,2,1.11823
0,50397,1,3,1.11448
0,51395,1,3,2.09983
0,51762,1,3,1.4325
0,52893,1,2,0.110035
0,53175,1,4,0.895875
0,53341,1,2,0.838039
0,53416,1,2,5.08602
0,53705,1,2,1.61968
0,53718,1,2,15.0809
0,54563,1,3,2.2464
0,55332,1,2,1.36951
0,55433,1,4,1.8643
0,55455,1,2,4.20826
0,55677,1,2,3.3143
0,55708,1,2,2.50257
0,56520,1,2,1.66932
0,56526,1,2,1.85349
0,56719,1,4,1.67141
0,57831,1,2,0.968806
0,58833,1,2,1.63269
0,58951,1,2,3.75518
0,59665,1,2,6.45038
0,59680,1,2,0.547985
0,59760,1,3,3.16624
0,59793,1,2,0.63237
0,60032,1,3,0.200152
0,60033,1,2,0.0956991
0,60082,1,4,3.02277
0,60146,1,3,2.15095
0,60147,1,3,0.979411
0,60163,1,2,2.78048
0,60351,1,2,2.7494
0,60763,1,5,2.13002
0,60852,1,2,1.01182
0,60970,1,3,4.15515
0,61025,1,2,1.51958
0,61031,1,3,3.47082
0,61177,1,2,0.828606
0,61276,1,2,1.05585
0,61286,1,8,1.90546
0,61302,1,3,1.57691
0,61443,1,7,140.581
0,61445,1,2,0.81742
