time,trunk_id,jam_duration,tree_size,tree_cost
0,361,1,4,2.68669
0,628,1,2,0.733821
0,648,1,2,1.30036
0,747,1,5,2.39063
0,859,1,4,1.44729
0,1470,1,3,2.44839
0,1841,1,2,0.753621
0,1895,1,2,0.948022
0,1964,1,2,0.517837
0,2092,1,2,0.397739
0,2156,1,6,7.11801
0,2559,1,3,2.28453
0,2937,1,2,2.57854
0,3787,1,3,3.37404
0,3793,1,3,2.89309
0,3992,1,7,9.25767
0,3995,1,4,3.54406
0,4057,1,3,5.46138
0,4490,1,2,1.44979
0,4551,1,5,2.60346
0,4835,1,2,3.02248
0,5129,1,4,4.42354
0,5190,1,2,2.56742
0,5192,1,2,1.37452
0,5237,1,2,1.49515
0,5272,1,2,1.46782
0,5383,1,4,1.62202
0,8055,1,4,6.21822
0,8328,1,2,1.11092
0,8875,1,2,2.68082
0,8882,1,4,7.62616
0,8904,1,3,1.09851
0,10018,1,2,0.455695
0,10146,1,2,4.91455
0,11595,1,2,6.08568
0,12011,1,2,1.20779
0,12388,1,3,0.987815
0,12758,1,3,5.29239
0,13164,1,3,1.37357
0,13738,1,7,93.3709
0,14463,1,2,3.7261
0,16347,1,4,3.78163
0,16698,1,3,2.51119
0,16846,1,3,1.74438
0,17101,1,3,6.02291
0,17150,1,3,1.45126
0,17234,1,2,0.99195
0,17273,1,2,1.66331
0,17277,1,2,1.47878
0,17845,1,2,4.11912
0,17907,1,4,7.69499
0,17938,1,4,3.34471
0,18969,1,2,4.2463
0,19082,1,4,1.35114
0,19433,1,4,2.57845
0,21595,1,2,5.03859
0,21614,1,3,1.25314
0,21744,1,7,1.08418
0,21822,1,2,2.3606
0,21855,1,2,2.44582
0,21894,1,2,1.70547
0,22035,1,4,5.71086
0,22077,1,2,0.295943
0,22629,1,2,1.5402
0,23169,1,3,1.48998
0,23238,1,2,6.60126
0,23325,1,5,4.73504
0,23326,1,5,2.76466
0,23355,1,3,5.62499
0,23576,1,2,1.85647
0,23730,1,5,1.55153
0,23755,1,3,0.871383
0,24074,1,2,0.358234
0,24075,1,2,0.360837
0,24254,1,2,0.983371
0,24432,1,3,2.8205
0,24472,1,2,0.892823
0,24506,1,4,1.0688
0,24529,1,2,0.640353
0,24675,1,2,1.33057
0,24876,1,3,1.83448
0,25140,1,3,1.46865
0,25730,1,2,1.5199
0,25743,1,2,5.25036
0,26235,1,2,0.99759
0,26588,1,2,1.56478
0,28240,1,3,6.2147
0,28285,1,4,3.6118
0,28428,1,5,2.17709
0,28481,1,2,0.957518
0,28739,1,4,4.23591
0,28748,1,2,0.709464
0,28874,1,7,13.6609
0,28980,1,5,12.3031
0,29524,1,4,1.96693
0,29545,1,2,1.09041
0,30335,1,2,0.899797
0,30571,1,2,0.447012
0,30922,1,2,0.802056
0,31461,1,2,1.09442
0,32160,1,5,2.99294
0,32258,1,2,0.712175
0,32780,1,4,3.87082
0,32887,1,3,0.801675
0,33620,1,3,0.804039
0,33632,1,2,0.797459
0,33640,1,4,2.04901
0,33654,1,2,1.14717
0,34034,1,3,1.9518
0,34278,1,2,2.79131
0,34425,1,2,0.960555
0,36958,1,2,8.64208
0,37232,1,7,9.45636
0,37629,1,5,1.00767
0,37749,1,3,1.93518
0,39443,1,3,2.02776
0,40822,1,4,4.49855
0,40891,1,5,5.97932
0,41088,1,3,1.66328
0,41327,1,2,4.13142
0,41651,1,3,6.92311
0,42282,1,2,2.24094
0,43308,1,2,0.6503
0,43379,1,6,1.96123
0,43397,1,4,1.94783
0,43799,1,3,1.9367
0,44243,1,3,1.13936
0,44412,1,2,1.18919
0,45169,1,4,3.98958
0,46065,1,2,0.676044
0,46092,1,3,0.802631
0,46289,1,2,0.957962
